shift_key,date_key,store_key,employee_key,shift_type,scheduled_hours,actual_hours,labor_cost,is_overtime
27961,20250123,6,80,Morning,8.5,8.1,314.04,0
27962,20250126,6,80,Morning,8.5,8.9,345.05,1
27963,20250127,6,80,Morning,8.5,9.1,352.81,1
27964,20250128,6,80,Morning,8.5,8.7,337.30,0
27965,20250129,6,80,Morning,8.5,8.5,329.55,0
27966,20250130,6,80,Morning,8.5,9.3,360.56,1
27967,20250131,6,80,Morning,5.0,5.1,197.73,0
27968,20250202,6,80,Morning,8.5,8.7,337.30,0
27969,20250203,6,80,Morning,8.5,8.2,317.91,0
27970,20250204,6,80,Morning,8.5,8.2,317.91,0
27971,20250205,6,80,Morning,8.5,9.2,356.68,1
27972,20250206,6,80,Morning,8.5,8.8,341.18,1
27973,20250209,6,80,Morning,8.5,8.6,333.42,0
27974,20250210,6,80,Morning,8.5,8.3,321.79,0
27975,20250211,6,80,Morning,8.5,8.5,329.55,0
27976,20250212,6,80,Morning,8.5,9.2,356.68,1
27977,20250213,6,80,Morning,8.5,9.2,356.68,1
27978,20250216,6,80,Morning,8.5,9.3,360.56,1
27979,20250217,6,80,Morning,8.5,9.3,360.56,1
27980,20250218,6,80,Morning,8.5,9.4,364.44,1
27981,20250219,6,80,Morning,8.5,8.6,333.42,0
27982,20250220,6,80,Morning,8.5,8.9,345.05,1
27983,20250221,6,80,Morning,5.0,5.3,205.48,1
27984,20250223,6,80,Morning,8.5,8.4,325.67,0
27985,20250224,6,80,Morning,8.5,8.7,337.30,0
27986,20250225,6,80,Morning,8.5,8.4,325.67,0
27987,20250226,6,80,Morning,8.5,8.0,310.16,0
27988,20250227,6,80,Morning,8.5,8.6,333.42,0
27989,20250302,6,80,Morning,8.5,9.2,356.68,1
27990,20250303,6,80,Morning,8.5,9.4,364.44,1
27991,20250304,6,80,Morning,8.5,8.0,310.16,0
27992,20250305,6,80,Morning,8.5,9.5,368.32,1
27993,20250306,6,80,Morning,8.5,9.3,360.56,1
27994,20250309,6,80,Morning,8.5,8.3,321.79,0
27995,20250310,6,80,Morning,8.5,9.1,352.81,1
27996,20250311,6,80,Morning,8.5,9.0,348.93,1
27997,20250312,6,80,Morning,8.5,8.0,310.16,0
27998,20250313,6,80,Morning,8.5,8.3,321.79,0
27999,20250316,6,80,Morning,8.5,9.4,364.44,1
28000,20250317,6,80,Morning,8.5,8.1,314.04,0
28001,20250318,6,80,Morning,8.5,8.0,310.16,0
28002,20250319,6,80,Morning,8.5,9.3,360.56,1
28003,20250320,6,80,Morning,8.5,8.1,314.04,0
28004,20250323,6,80,Morning,8.5,9.3,360.56,1
28005,20250324,6,80,Morning,8.5,9.0,348.93,1
28006,20250325,6,80,Morning,8.5,8.1,314.04,0
28007,20250326,6,80,Morning,8.5,9.0,348.93,1
28008,20250327,6,80,Morning,8.5,8.8,341.18,1
28009,20250328,6,80,Morning,5.0,5.4,209.36,1
28010,20250330,6,80,Morning,8.5,9.3,360.56,1
28011,20250331,6,80,Morning,8.5,8.6,333.42,0
28012,20250401,6,80,Morning,8.5,9.5,368.32,1
28013,20250402,6,80,Morning,8.5,8.0,310.16,0
28014,20250403,6,80,Morning,8.5,8.5,329.55,0
28015,20250406,6,80,Morning,8.5,8.6,333.42,0
28016,20250407,6,80,Morning,8.5,8.1,314.04,0
28017,20250408,6,80,Morning,8.5,8.0,310.16,0
28018,20250409,6,80,Morning,8.5,8.0,310.16,0
28019,20250410,6,80,Morning,8.5,9.2,356.68,1
28020,20250411,6,80,Morning,5.0,5.2,201.60,0
28021,20250414,6,80,Morning,8.5,9.3,360.56,1
28022,20250415,6,80,Morning,8.5,9.1,352.81,1
28023,20250416,6,80,Morning,8.5,8.9,345.05,1
28024,20250417,6,80,Morning,8.5,8.6,333.42,0
28025,20250420,6,80,Morning,8.5,9.0,348.93,1
28026,20250421,6,80,Morning,8.5,8.2,317.91,0
28027,20250422,6,80,Morning,8.5,8.0,310.16,0
28028,20250423,6,80,Morning,8.5,8.6,333.42,0
28029,20250424,6,80,Morning,8.5,8.8,341.18,1
28030,20250425,6,80,Morning,5.0,5.0,193.85,0
28031,20250427,6,80,Morning,8.5,8.8,341.18,1
28032,20250428,6,80,Morning,8.5,9.3,360.56,1
28033,20250429,6,80,Morning,8.5,8.7,337.30,0
28034,20250430,6,80,Morning,8.5,8.5,329.55,0
28035,20250504,6,80,Morning,8.5,9.2,356.68,1
28036,20250505,6,80,Morning,8.5,8.6,333.42,0
28037,20250506,6,80,Morning,8.5,7.9,306.28,0
28038,20250507,6,80,Morning,8.5,8.8,341.18,1
28039,20250508,6,80,Morning,8.5,8.4,325.67,0
28040,20250509,6,80,Morning,5.0,5.1,197.73,0
28041,20250511,6,80,Morning,8.5,8.4,325.67,0
28042,20250512,6,80,Morning,8.5,8.8,341.18,1
28043,20250513,6,80,Morning,8.5,8.2,317.91,0
28044,20250514,6,80,Morning,8.5,8.6,333.42,0
28045,20250515,6,80,Morning,8.5,9.2,356.68,1
28046,20250518,6,80,Morning,8.5,8.0,310.16,0
28047,20250519,6,80,Morning,8.5,8.4,325.67,0
28048,20250520,6,80,Morning,8.5,9.0,348.93,1
28049,20250521,6,80,Morning,8.5,8.4,325.67,0
28050,20250522,6,80,Morning,8.5,8.8,341.18,1
28051,20250525,6,80,Morning,8.5,8.4,325.67,0
28052,20250526,6,80,Morning,8.5,8.5,329.55,0
28053,20250527,6,80,Morning,8.5,9.0,348.93,1
28054,20250528,6,80,Morning,8.5,8.3,321.79,0
28055,20250529,6,80,Morning,8.5,9.4,364.44,1
28056,20250530,6,80,Morning,5.0,4.9,189.97,0
28057,20250601,6,80,Morning,8.5,9.4,364.44,1
28058,20250603,6,80,Morning,8.5,9.0,348.93,1
28059,20250604,6,80,Morning,8.5,9.3,360.56,1
28060,20250605,6,80,Morning,8.5,9.2,356.68,1
28061,20250608,6,80,Morning,8.5,8.7,337.30,0
28062,20250609,6,80,Morning,8.5,8.8,341.18,1
28063,20250610,6,80,Morning,8.5,8.3,321.79,0
28064,20250611,6,80,Morning,8.5,8.1,314.04,0
28065,20250612,6,80,Morning,8.5,8.5,329.55,0
28066,20250613,6,80,Morning,5.0,5.2,201.60,0
28067,20250615,6,80,Morning,8.5,8.7,337.30,0
28068,20250616,6,80,Morning,8.5,8.3,321.79,0
28069,20250617,6,80,Morning,8.5,9.4,364.44,1
28070,20250618,6,80,Morning,8.5,8.0,310.16,0
28071,20250619,6,80,Morning,8.5,8.5,329.55,0
28072,20250620,6,80,Morning,5.0,4.8,186.10,0
28073,20250622,6,80,Morning,8.5,8.5,329.55,0
28074,20250623,6,80,Morning,8.5,9.2,356.68,1
28075,20250624,6,80,Morning,8.5,8.0,310.16,0
28076,20250625,6,80,Morning,8.5,8.8,341.18,1
28077,20250626,6,80,Morning,8.5,9.0,348.93,1
28078,20250627,6,80,Morning,5.0,5.2,201.60,0
28079,20250629,6,80,Morning,8.5,9.3,360.56,1
28080,20250630,6,80,Morning,8.5,9.5,368.32,1
28081,20250701,6,80,Morning,8.5,9.4,364.44,1
28082,20250702,6,80,Morning,8.5,8.8,341.18,1
28083,20250703,6,80,Morning,8.5,8.0,310.16,0
28084,20250704,6,80,Morning,5.0,6.0,232.62,1
28085,20250706,6,80,Morning,8.5,8.6,333.42,0
28086,20250707,6,80,Morning,8.5,8.4,325.67,0
28087,20250708,6,80,Morning,8.5,7.9,306.28,0
28088,20250709,6,80,Morning,8.5,8.9,345.05,1
28089,20250710,6,80,Morning,8.5,9.2,356.68,1
28090,20250711,6,80,Morning,5.0,5.2,201.60,0
28091,20250713,6,80,Morning,8.5,8.2,317.91,0
28092,20250714,6,80,Morning,8.5,8.4,325.67,0
28093,20250715,6,80,Morning,8.5,8.5,329.55,0
28094,20250716,6,80,Morning,8.5,8.6,333.42,0
28095,20250717,6,80,Morning,8.5,9.3,360.56,1
28096,20250720,6,80,Morning,8.5,9.3,360.56,1
28097,20250721,6,80,Morning,8.5,9.2,356.68,1
28098,20250722,6,80,Morning,8.5,9.1,352.81,1
28099,20250723,6,80,Morning,8.5,8.6,333.42,0
28100,20250724,6,80,Morning,8.5,9.4,364.44,1
28101,20250727,6,80,Morning,8.5,8.4,325.67,0
28102,20250728,6,80,Morning,8.5,8.4,325.67,0
28103,20250729,6,80,Morning,8.5,8.6,333.42,0
28104,20250730,6,80,Morning,8.5,8.9,345.05,1
28105,20250731,6,80,Morning,8.5,8.9,345.05,1
28106,20250803,6,80,Morning,8.5,8.1,314.04,0
28107,20250804,6,80,Morning,8.5,8.3,321.79,0
28108,20250805,6,80,Morning,8.5,8.2,317.91,0
28109,20250806,6,80,Morning,8.5,8.7,337.30,0
28110,20250807,6,80,Morning,8.5,9.5,368.32,1
28111,20250810,6,80,Morning,8.5,8.2,317.91,0
28112,20250811,6,80,Morning,8.5,8.7,337.30,0
28113,20250812,6,80,Morning,8.5,8.0,310.16,0
28114,20250813,6,80,Morning,8.5,9.0,348.93,1
28115,20250814,6,80,Morning,8.5,8.0,310.16,0
28116,20250815,6,80,Morning,5.0,5.1,197.73,0
28117,20250817,6,80,Morning,8.5,8.4,325.67,0
28118,20250818,6,80,Morning,8.5,9.0,348.93,1
28119,20250819,6,80,Morning,8.5,8.6,333.42,0
28120,20250820,6,80,Morning,8.5,9.3,360.56,1
28121,20250821,6,80,Morning,8.5,8.9,345.05,1
28122,20250824,6,80,Morning,8.5,9.3,360.56,1
28123,20250825,6,80,Morning,8.5,8.7,337.30,0
28124,20250826,6,80,Morning,8.5,9.2,356.68,1
28125,20250827,6,80,Morning,8.5,8.3,321.79,0
28126,20250828,6,80,Morning,8.5,8.5,329.55,0
28127,20250831,6,80,Morning,8.5,8.1,314.04,0
28128,20250901,6,80,Morning,8.5,9.3,360.56,1
28129,20250902,6,80,Morning,8.5,8.7,337.30,0
28130,20250903,6,80,Morning,8.5,8.0,310.16,0
28131,20250904,6,80,Morning,8.5,9.5,368.32,1
28132,20250905,6,80,Morning,5.0,4.8,186.10,0
28133,20250907,6,80,Morning,8.5,8.2,317.91,0
28134,20250908,6,80,Morning,8.5,9.4,364.44,1
28135,20250909,6,80,Morning,8.5,9.2,356.68,1
28136,20250910,6,80,Morning,8.5,9.1,352.81,1
28137,20250911,6,80,Morning,8.5,8.3,321.79,0
28138,20250912,6,80,Morning,5.0,5.7,220.99,1
28139,20250914,6,80,Morning,8.5,9.4,364.44,1
28140,20250915,6,80,Morning,8.5,9.4,364.44,1
28141,20250916,6,80,Morning,8.5,9.4,364.44,1
28142,20250917,6,80,Morning,8.5,8.6,333.42,0
28143,20250918,6,80,Morning,8.5,8.3,321.79,0
28144,20250919,6,80,Morning,5.0,5.0,193.85,0
28145,20250921,6,80,Morning,8.5,9.3,360.56,1
28146,20250922,6,80,Morning,8.5,8.3,321.79,0
28147,20250925,6,80,Morning,8.5,9.3,360.56,1
28148,20250926,6,80,Morning,5.0,5.5,213.24,1
28149,20250928,6,80,Morning,8.5,8.7,337.30,0
28150,20250929,6,80,Morning,8.5,8.5,329.55,0
28151,20250930,6,80,Morning,8.5,9.5,368.32,1
28152,20251001,6,80,Morning,8.5,8.9,345.05,1
28153,20251005,6,80,Morning,8.5,9.5,368.32,1
28154,20251006,6,80,Morning,8.5,8.1,314.04,0
28155,20251008,6,80,Morning,8.5,8.8,341.18,1
28156,20251009,6,80,Morning,8.5,9.5,368.32,1
28157,20251010,6,80,Morning,5.0,4.8,186.10,0
28158,20251012,6,80,Morning,8.5,8.4,325.67,0
28159,20251013,6,80,Morning,8.5,9.0,348.93,1
28160,20251015,6,80,Morning,8.5,8.3,321.79,0
28161,20251016,6,80,Morning,8.5,8.6,333.42,0
28162,20251019,6,80,Morning,8.5,8.6,333.42,0
28163,20251020,6,80,Morning,8.5,9.3,360.56,1
28164,20251021,6,80,Morning,8.5,9.1,352.81,1
28165,20251022,6,80,Morning,8.5,8.4,325.67,0
28166,20251023,6,80,Morning,8.5,8.4,325.67,0
28167,20251026,6,80,Morning,8.5,8.5,329.55,0
28168,20251027,6,80,Morning,8.5,8.8,341.18,1
28169,20251028,6,80,Morning,8.5,8.6,333.42,0
28170,20251029,6,80,Morning,8.5,9.2,356.68,1
28171,20251030,6,80,Morning,8.5,8.9,345.05,1
28172,20251102,6,80,Morning,8.5,8.6,333.42,0
28173,20251103,6,80,Morning,8.5,9.1,352.81,1
28174,20251104,6,80,Morning,8.5,8.7,337.30,0
28175,20251105,6,80,Morning,8.5,8.9,345.05,1
28176,20251106,6,80,Morning,8.5,8.2,317.91,0
28177,20251109,6,80,Morning,8.5,8.5,329.55,0
28178,20251110,6,80,Morning,8.5,8.6,333.42,0
28179,20251111,6,80,Morning,8.5,8.7,337.30,0
28180,20251112,6,80,Morning,8.5,8.0,310.16,0
28181,20251113,6,80,Morning,8.5,8.1,314.04,0
28182,20251114,6,80,Morning,5.0,6.0,232.62,1
28183,20251116,6,80,Morning,8.5,8.8,341.18,1
28184,20251117,6,80,Morning,8.5,9.5,368.32,1
28185,20251118,6,80,Morning,8.5,9.2,356.68,1
28186,20251119,6,80,Morning,8.5,8.6,333.42,0
28187,20251120,6,80,Morning,8.5,9.0,348.93,1
28188,20251121,6,80,Morning,5.0,5.1,197.73,0
28189,20251123,6,80,Morning,8.5,9.1,352.81,1
28190,20251124,6,80,Morning,8.5,8.5,329.55,0
28191,20251125,6,80,Morning,8.5,8.8,341.18,1
28192,20251126,6,80,Morning,8.5,8.5,329.55,0
28193,20251127,6,80,Morning,8.5,8.2,317.91,0
28194,20251128,6,80,Morning,5.0,5.9,228.74,1
28195,20251130,6,80,Morning,8.5,8.9,345.05,1
28196,20251201,6,80,Morning,8.5,8.9,345.05,1
28197,20251202,6,80,Morning,8.5,8.3,321.79,0
28198,20251203,6,80,Morning,8.5,9.5,368.32,1
28199,20251204,6,80,Morning,8.5,9.2,356.68,1
28200,20251207,6,80,Morning,8.5,8.9,345.05,1
28201,20251208,6,80,Morning,8.5,8.7,337.30,0
28202,20251209,6,80,Morning,8.5,8.0,310.16,0
28203,20251210,6,80,Morning,8.5,9.2,356.68,1
28204,20251211,6,80,Morning,8.5,9.0,348.93,1
28205,20251214,6,80,Morning,8.5,9.2,356.68,1
28206,20251216,6,80,Morning,8.5,9.5,368.32,1
28207,20251217,6,80,Morning,8.5,9.5,368.32,1
28208,20251218,6,80,Morning,8.5,8.1,314.04,0
28209,20251221,6,80,Morning,8.5,8.6,333.42,0
28210,20251222,6,80,Morning,8.5,8.2,317.91,0
28211,20251223,6,80,Morning,8.5,8.5,329.55,0
28212,20251224,6,80,Morning,8.5,8.4,325.67,0
28213,20251225,6,80,Morning,8.5,8.2,317.91,0
28214,20251226,6,80,Morning,5.0,5.6,217.11,1
28215,20251228,6,80,Morning,8.5,8.6,333.42,0
28216,20251229,6,80,Morning,8.5,9.2,356.68,1
28217,20251230,6,80,Morning,8.5,8.2,317.91,0
28218,20251231,6,80,Morning,8.5,8.0,310.16,0
28219,20240101,6,81,Morning,6.0,6.3,315.19,1
28220,20240102,6,81,Morning,6.0,6.0,300.18,0
28221,20240103,6,81,Morning,6.0,6.5,325.20,1
28222,20240104,6,81,Morning,6.0,6.6,330.20,1
28223,20240105,6,81,Morning,5.0,5.5,275.17,1
28224,20240107,6,81,Morning,6.0,6.4,320.19,1
28225,20240108,6,81,Morning,6.0,5.8,290.17,0
28226,20240109,6,81,Morning,6.0,6.8,340.20,1
28227,20240110,6,81,Morning,6.0,6.6,330.20,1
28228,20240111,6,81,Morning,6.0,6.7,335.20,1
28229,20240112,6,81,Morning,5.0,5.1,255.15,0
28230,20240114,6,81,Morning,6.0,5.5,275.17,0
28231,20240115,6,81,Morning,6.0,5.6,280.17,0
28232,20240116,6,81,Morning,6.0,5.6,280.17,0
28233,20240117,6,81,Morning,6.0,6.5,325.20,1
28234,20240118,6,81,Morning,6.0,6.6,330.20,1
28235,20240121,6,81,Morning,6.0,5.8,290.17,0
28236,20240122,6,81,Morning,6.0,6.5,325.20,1
28237,20240123,6,81,Morning,6.0,6.0,300.18,0
28238,20240124,6,81,Morning,6.0,7.0,350.21,1
28239,20240125,6,81,Morning,6.0,6.0,300.18,0
28240,20240128,6,81,Morning,6.0,5.9,295.18,0
28241,20240129,6,81,Morning,6.0,5.8,290.17,0
28242,20240130,6,81,Morning,6.0,5.7,285.17,0
28243,20240131,6,81,Morning,6.0,5.6,280.17,0
28244,20240201,6,81,Morning,6.0,6.2,310.19,0
28245,20240204,6,81,Morning,6.0,6.1,305.18,0
28246,20240205,6,81,Morning,6.0,6.4,320.19,1
28247,20240206,6,81,Morning,6.0,6.7,335.20,1
28248,20240207,6,81,Morning,6.0,6.6,330.20,1
28249,20240208,6,81,Morning,6.0,6.1,305.18,0
28250,20240211,6,81,Morning,6.0,7.0,350.21,1
28251,20240212,6,81,Morning,6.0,5.7,285.17,0
28252,20240213,6,81,Morning,6.0,6.7,335.20,1
28253,20240214,6,81,Morning,6.0,6.2,310.19,0
28254,20240215,6,81,Morning,6.0,6.0,300.18,0
28255,20240216,6,81,Morning,5.0,5.1,255.15,0
28256,20240218,6,81,Morning,6.0,7.0,350.21,1
28257,20240219,6,81,Morning,6.0,6.4,320.19,1
28258,20240220,6,81,Morning,6.0,5.8,290.17,0
28259,20240221,6,81,Morning,6.0,5.8,290.17,0
28260,20240222,6,81,Morning,6.0,5.8,290.17,0
28261,20240225,6,81,Morning,6.0,7.0,350.21,1
28262,20240226,6,81,Morning,6.0,6.6,330.20,1
28263,20240227,6,81,Morning,6.0,6.9,345.21,1
28264,20240228,6,81,Morning,6.0,6.1,305.18,0
28265,20240229,6,81,Morning,6.0,6.3,315.19,1
28266,20240301,6,81,Morning,5.0,5.0,250.15,0
28267,20240303,6,81,Morning,6.0,5.8,290.17,0
28268,20240304,6,81,Morning,6.0,5.4,270.16,0
28269,20240305,6,81,Morning,6.0,6.9,345.21,1
28270,20240306,6,81,Morning,6.0,5.9,295.18,0
28271,20240307,6,81,Morning,6.0,5.7,285.17,0
28272,20240308,6,81,Morning,5.0,5.9,295.18,1
28273,20240310,6,81,Morning,6.0,6.0,300.18,0
28274,20240311,6,81,Morning,6.0,7.0,350.21,1
28275,20240312,6,81,Morning,6.0,6.2,310.19,0
28276,20240313,6,81,Morning,6.0,6.8,340.20,1
28277,20240314,6,81,Morning,6.0,5.8,290.17,0
28278,20240317,6,81,Morning,6.0,6.3,315.19,1
28279,20240318,6,81,Morning,6.0,6.0,300.18,0
28280,20240319,6,81,Morning,6.0,5.6,280.17,0
28281,20240320,6,81,Morning,6.0,5.7,285.17,0
28282,20240321,6,81,Morning,6.0,6.1,305.18,0
28283,20240322,6,81,Morning,5.0,5.6,280.17,1
28284,20240325,6,81,Morning,6.0,5.6,280.17,0
28285,20240326,6,81,Morning,6.0,6.0,300.18,0
28286,20240327,6,81,Morning,6.0,6.1,305.18,0
28287,20240328,6,81,Morning,6.0,7.0,350.21,1
28288,20240329,6,81,Morning,5.0,4.7,235.14,0
28289,20240331,6,81,Morning,6.0,5.7,285.17,0
28290,20240401,6,81,Morning,6.0,5.5,275.17,0
28291,20240402,6,81,Morning,6.0,6.4,320.19,1
28292,20240403,6,81,Morning,6.0,6.0,300.18,0
28293,20240404,6,81,Morning,6.0,6.1,305.18,0
28294,20240405,6,81,Morning,5.0,6.0,300.18,1
28295,20240407,6,81,Morning,6.0,6.4,320.19,1
28296,20240408,6,81,Morning,6.0,6.7,335.20,1
28297,20240409,6,81,Morning,6.0,5.9,295.18,0
28298,20240410,6,81,Morning,6.0,5.5,275.17,0
28299,20240411,6,81,Morning,6.0,5.7,285.17,0
28300,20240412,6,81,Morning,5.0,4.9,245.15,0
28301,20240414,6,81,Morning,6.0,6.8,340.20,1
28302,20240415,6,81,Morning,6.0,6.6,330.20,1
28303,20240416,6,81,Morning,6.0,5.7,285.17,0
28304,20240417,6,81,Morning,6.0,5.8,290.17,0
28305,20240418,6,81,Morning,6.0,5.7,285.17,0
28306,20240419,6,81,Morning,5.0,4.5,225.14,0
28307,20240421,6,81,Morning,6.0,7.0,350.21,1
28308,20240422,6,81,Morning,6.0,5.8,290.17,0
28309,20240424,6,81,Morning,6.0,6.3,315.19,1
28310,20240425,6,81,Morning,6.0,6.2,310.19,0
28311,20240426,6,81,Morning,5.0,6.0,300.18,1
28312,20240428,6,81,Morning,6.0,5.6,280.17,0
28313,20240430,6,81,Morning,6.0,5.6,280.17,0
28314,20240501,6,81,Morning,6.0,5.7,285.17,0
28315,20240502,6,81,Morning,6.0,6.5,325.20,1
28316,20240503,6,81,Morning,5.0,6.0,300.18,1
28317,20240505,6,81,Morning,6.0,6.4,320.19,1
28318,20240506,6,81,Morning,6.0,7.0,350.21,1
28319,20240507,6,81,Morning,6.0,6.7,335.20,1
28320,20240508,6,81,Morning,6.0,5.8,290.17,0
28321,20240509,6,81,Morning,6.0,6.6,330.20,1
28322,20240510,6,81,Morning,5.0,4.8,240.14,0
28323,20240512,6,81,Morning,6.0,5.8,290.17,0
28324,20240513,6,81,Morning,6.0,6.4,320.19,1
28325,20240515,6,81,Morning,6.0,5.5,275.17,0
28326,20240516,6,81,Morning,6.0,5.9,295.18,0
28327,20240519,6,81,Morning,6.0,5.5,275.17,0
28328,20240520,6,81,Morning,6.0,6.9,345.21,1
28329,20240521,6,81,Morning,6.0,5.5,275.17,0
28330,20240522,6,81,Morning,6.0,6.6,330.20,1
28331,20240523,6,81,Morning,6.0,5.7,285.17,0
28332,20240526,6,81,Morning,6.0,5.9,295.18,0
28333,20240527,6,81,Morning,6.0,5.6,280.17,0
28334,20240528,6,81,Morning,6.0,6.3,315.19,1
28335,20240529,6,81,Morning,6.0,6.9,345.21,1
28336,20240530,6,81,Morning,6.0,6.0,300.18,0
28337,20240531,6,81,Morning,5.0,4.7,235.14,0
28338,20240602,6,81,Morning,6.0,6.2,310.19,0
28339,20240603,6,81,Morning,6.0,6.2,310.19,0
28340,20240604,6,81,Morning,6.0,6.5,325.20,1
28341,20240605,6,81,Morning,6.0,6.2,310.19,0
28342,20240606,6,81,Morning,6.0,5.8,290.17,0
28343,20240607,6,81,Morning,5.0,5.5,275.17,1
28344,20240609,6,81,Morning,6.0,6.5,325.20,1
28345,20240610,6,81,Morning,6.0,6.5,325.20,1
28346,20240611,6,81,Morning,6.0,6.4,320.19,1
28347,20240613,6,81,Morning,6.0,6.0,300.18,0
28348,20240616,6,81,Morning,6.0,5.7,285.17,0
28349,20240617,6,81,Morning,6.0,5.8,290.17,0
28350,20240618,6,81,Morning,6.0,5.9,295.18,0
28351,20240619,6,81,Morning,6.0,6.7,335.20,1
28352,20240620,6,81,Morning,6.0,6.3,315.19,1
28353,20240621,6,81,Morning,5.0,4.6,230.14,0
28354,20240623,6,81,Morning,6.0,6.0,300.18,0
28355,20240624,6,81,Morning,6.0,6.3,315.19,1
28356,20240625,6,81,Morning,6.0,5.6,280.17,0
28357,20240626,6,81,Morning,6.0,6.4,320.19,1
28358,20240627,6,81,Morning,6.0,6.7,335.20,1
28359,20240628,6,81,Morning,5.0,4.6,230.14,0
28360,20240630,6,81,Morning,6.0,6.6,330.20,1
28361,20240701,6,81,Morning,6.0,6.2,310.19,0
28362,20240702,6,81,Morning,6.0,6.1,305.18,0
28363,20240703,6,81,Morning,6.0,6.1,305.18,0
28364,20240704,6,81,Morning,6.0,6.3,315.19,1
28365,20240707,6,81,Morning,6.0,6.8,340.20,1
28366,20240708,6,81,Morning,6.0,6.4,320.19,1
28367,20240709,6,81,Morning,6.0,5.7,285.17,0
28368,20240710,6,81,Morning,6.0,5.7,285.17,0
28369,20240711,6,81,Morning,6.0,6.4,320.19,1
28370,20240714,6,81,Morning,6.0,6.0,300.18,0
28371,20240715,6,81,Morning,6.0,6.4,320.19,1
28372,20240716,6,81,Morning,6.0,5.5,275.17,0
28373,20240717,6,81,Morning,6.0,6.8,340.20,1
28374,20240718,6,81,Morning,6.0,6.7,335.20,1
28375,20240721,6,81,Morning,6.0,6.2,310.19,0
28376,20240722,6,81,Morning,6.0,5.9,295.18,0
28377,20240723,6,81,Morning,6.0,6.3,315.19,1
28378,20240724,6,81,Morning,6.0,6.8,340.20,1
28379,20240725,6,81,Morning,6.0,6.8,340.20,1
28380,20240726,6,81,Morning,5.0,4.6,230.14,0
28381,20240728,6,81,Morning,6.0,6.8,340.20,1
28382,20240729,6,81,Morning,6.0,5.9,295.18,0
28383,20240730,6,81,Morning,6.0,5.7,285.17,0
28384,20240731,6,81,Morning,6.0,6.4,320.19,1
28385,20240801,6,81,Morning,6.0,6.2,310.19,0
28386,20240802,6,81,Morning,5.0,4.5,225.14,0
28387,20240804,6,81,Morning,6.0,6.5,325.20,1
28388,20240805,6,81,Morning,6.0,5.6,280.17,0
28389,20240806,6,81,Morning,6.0,6.0,300.18,0
28390,20240807,6,81,Morning,6.0,6.1,305.18,0
28391,20240808,6,81,Morning,6.0,6.9,345.21,1
28392,20240811,6,81,Morning,6.0,6.3,315.19,1
28393,20240812,6,81,Morning,6.0,6.3,315.19,1
28394,20240813,6,81,Morning,6.0,6.1,305.18,0
28395,20240814,6,81,Morning,6.0,6.4,320.19,1
28396,20240815,6,81,Morning,6.0,6.4,320.19,1
28397,20240818,6,81,Morning,6.0,6.6,330.20,1
28398,20240819,6,81,Morning,6.0,6.7,335.20,1
28399,20240820,6,81,Morning,6.0,5.9,295.18,0
28400,20240821,6,81,Morning,6.0,5.4,270.16,0
28401,20240822,6,81,Morning,6.0,5.9,295.18,0
28402,20240825,6,81,Morning,6.0,6.8,340.20,1
28403,20240826,6,81,Morning,6.0,6.9,345.21,1
28404,20240827,6,81,Morning,6.0,5.9,295.18,0
28405,20240828,6,81,Morning,6.0,6.0,300.18,0
28406,20240829,6,81,Morning,6.0,6.1,305.18,0
28407,20240901,6,81,Morning,6.0,6.3,315.19,1
28408,20240902,6,81,Morning,6.0,6.6,330.20,1
28409,20240903,6,81,Morning,6.0,6.6,330.20,1
28410,20240904,6,81,Morning,6.0,6.8,340.20,1
28411,20240905,6,81,Morning,6.0,5.6,280.17,0
28412,20240906,6,81,Morning,5.0,4.8,240.14,0
28413,20240908,6,81,Morning,6.0,6.2,310.19,0
28414,20240909,6,81,Morning,6.0,5.5,275.17,0
28415,20240910,6,81,Morning,6.0,6.1,305.18,0
28416,20240911,6,81,Morning,6.0,6.4,320.19,1
28417,20240912,6,81,Morning,6.0,7.0,350.21,1
28418,20240915,6,81,Morning,6.0,6.1,305.18,0
28419,20240916,6,81,Morning,6.0,6.5,325.20,1
28420,20240917,6,81,Morning,6.0,6.8,340.20,1
28421,20240918,6,81,Morning,6.0,5.9,295.18,0
28422,20240919,6,81,Morning,6.0,6.6,330.20,1
28423,20240920,6,81,Morning,5.0,6.0,300.18,1
28424,20240922,6,81,Morning,6.0,7.0,350.21,1
28425,20240923,6,81,Morning,6.0,6.1,305.18,0
28426,20240924,6,81,Morning,6.0,5.9,295.18,0
28427,20240925,6,81,Morning,6.0,6.8,340.20,1
28428,20240926,6,81,Morning,6.0,5.5,275.17,0
28429,20240929,6,81,Morning,6.0,5.8,290.17,0
28430,20240930,6,81,Morning,6.0,5.9,295.18,0
28431,20241001,6,81,Morning,6.0,6.4,320.19,1
28432,20241002,6,81,Morning,6.0,5.6,280.17,0
28433,20241006,6,81,Morning,6.0,5.8,290.17,0
28434,20241007,6,81,Morning,6.0,6.7,335.20,1
28435,20241008,6,81,Morning,6.0,5.5,275.17,0
28436,20241009,6,81,Morning,6.0,6.6,330.20,1
28437,20241010,6,81,Morning,6.0,5.7,285.17,0
28438,20241011,6,81,Morning,5.0,4.5,225.14,0
28439,20241013,6,81,Morning,6.0,6.3,315.19,1
28440,20241014,6,81,Morning,6.0,5.5,275.17,0
28441,20241015,6,81,Morning,6.0,5.8,290.17,0
