sales_date,date_key,store_key,store_name,city,district,store_type,units_sold,gross_revenue,discount_amount,net_revenue,total_cost,gross_margin,margin_pct,num_transactions,distinct_products,avg_basket_value
2024-04-08,20240408,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2696,36778.80,2159.30,34619.50,24627.51,9991.99,28.86,722,27,47.95
2024-04-08,20240408,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1221,14917.30,936.82,13980.48,9798.35,4182.13,29.91,373,32,37.48
2024-04-08,20240408,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1053,14235.80,836.69,13399.11,9403.41,3995.70,29.82,300,27,44.66
2024-04-08,20240408,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1007,14453.50,677.52,13775.98,9656.28,4119.70,29.90,298,25,46.23
2024-04-08,20240408,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2908,31121.20,1880.77,29240.43,20676.04,8564.39,29.29,794,25,36.83
2024-04-08,20240408,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1234,14687.60,853.38,13834.22,9812.32,4021.90,29.07,347,28,39.87
2024-04-08,20240408,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1599,22483.70,1337.78,21145.92,15129.38,6016.54,28.45,448,36,47.20
2024-04-08,20240408,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,2141,32918.60,1804.88,31113.72,21690.55,9423.17,30.29,532,25,58.48
2024-04-08,20240408,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1326,13820.60,1002.79,12817.81,9070.79,3747.02,29.23,408,32,31.42
2024-04-08,20240408,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,795,13108.30,594.77,12513.53,8827.99,3685.54,29.45,211,20,59.31
2024-04-08,20240408,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,963,13690.40,652.68,13037.72,9014.71,4023.01,30.86,257,23,50.73
2024-04-08,20240408,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1213,15305.20,812.26,14492.94,10009.72,4483.22,30.93,348,27,41.65
2024-04-08,20240408,15,SuperChampion Raanana,Raanana,Central,Supermarket,1106,18230.00,1204.52,17025.48,12227.08,4798.40,28.18,335,28,50.82
2024-04-08,20240408,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,3073,37928.10,2173.69,35754.41,24718.88,11035.53,30.86,857,30,41.72
2024-04-08,20240408,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2438,31539.30,1749.31,29789.99,21383.19,8406.80,28.22,696,22,42.80
2024-04-08,20240408,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1110,12500.20,532.63,11967.57,8258.85,3708.72,30.99,324,25,36.94
2024-04-08,20240408,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2765,35060.70,2017.13,33043.57,23066.24,9977.33,30.19,779,28,42.42
2024-04-08,20240408,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2050,29659.80,1740.45,27919.35,19482.35,8437.00,30.22,645,20,43.29
2024-04-08,20240408,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1014,17368.80,1235.63,16133.17,11382.03,4751.14,29.45,283,28,57.01
2024-04-08,20240408,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1088,13212.70,726.87,12485.83,8828.90,3656.93,29.29,307,32,40.67
2024-04-08,20240408,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,884,12704.30,898.00,11806.30,8341.32,3464.98,29.35,243,23,48.59
2024-04-08,20240408,24,SuperChampion Afula,Afula,Northern,Supermarket,1471,17894.80,919.95,16974.85,12069.39,4905.46,28.90,379,32,44.79
2024-04-09,20240409,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,518,6651.70,422.64,6229.06,4353.00,1876.06,30.12,163,29,38.22
2024-04-09,20240409,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1164,15492.40,743.31,14749.09,10394.42,4354.67,29.53,321,30,45.95
2024-04-09,20240409,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2935,36527.20,2155.62,34371.58,23946.13,10425.45,30.33,912,30,37.69
2024-04-09,20240409,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1296,14919.20,1025.92,13893.28,9866.14,4027.14,28.99,379,25,36.66
2024-04-09,20240409,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,816,9026.00,482.31,8543.69,5991.80,2551.89,29.87,237,21,36.05
2024-04-09,20240409,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,427,8088.90,491.15,7597.75,5357.31,2240.44,29.49,123,15,61.77
2024-04-09,20240409,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2757,38297.80,2207.19,36090.61,25236.60,10854.01,30.07,820,28,44.01
2024-04-09,20240409,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1008,10797.80,743.24,10054.56,6993.59,3060.97,30.44,311,24,32.33
2024-04-09,20240409,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1040,11841.70,668.17,11173.53,7761.20,3412.33,30.54,267,29,41.85
2024-04-09,20240409,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,2306,29335.70,2243.15,27092.55,19785.35,7307.20,26.97,712,19,38.05
2024-04-09,20240409,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1313,17681.50,1192.35,16489.15,11695.37,4793.78,29.07,366,27,45.05
2024-04-09,20240409,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1199,14739.30,1073.55,13665.75,9669.02,3996.73,29.25,417,30,32.77
2024-04-09,20240409,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,876,11596.40,715.38,10881.02,7811.84,3069.18,28.21,272,24,40.00
2024-04-09,20240409,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1224,17352.50,1119.75,16232.75,11429.71,4803.04,29.59,315,28,51.53
2024-04-09,20240409,15,SuperChampion Raanana,Raanana,Central,Supermarket,1097,15010.20,948.50,14061.70,9886.68,4175.02,29.69,298,27,47.19
2024-04-09,20240409,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2645,37307.30,1998.63,35308.67,24813.61,10495.06,29.72,729,26,48.43
2024-04-09,20240409,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2423,30480.10,1855.76,28624.34,20211.78,8412.56,29.39,627,24,45.65
2024-04-09,20240409,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1092,11658.50,742.09,10916.41,7862.88,3053.53,27.97,315,24,34.66
2024-04-09,20240409,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2224,26140.10,1254.60,24885.50,17033.75,7851.75,31.55,612,26,40.66
2024-04-09,20240409,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2247,29913.60,1806.10,28107.50,19708.82,8398.68,29.88,690,26,40.74
2024-04-09,20240409,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1329,16043.90,992.88,15051.02,10887.74,4163.28,27.66,357,32,42.16
2024-04-09,20240409,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1563,18055.10,1206.08,16849.02,12012.75,4836.27,28.70,425,34,39.64
2024-04-09,20240409,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1342,15856.20,879.62,14976.58,10590.87,4385.71,29.28,377,34,39.73
2024-04-09,20240409,24,SuperChampion Afula,Afula,Northern,Supermarket,1224,14197.60,843.26,13354.34,9350.87,4003.47,29.98,345,30,38.71
2024-04-10,20240410,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,410,5163.00,267.32,4895.68,3423.54,1472.14,30.07,126,25,38.85
2024-04-10,20240410,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,798,11184.80,648.78,10536.02,7259.72,3276.30,31.10,217,21,48.55
2024-04-10,20240410,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2350,30447.70,2083.91,28363.79,20628.76,7735.03,27.27,850,28,33.37
2024-04-10,20240410,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,519,9778.10,635.70,9142.40,6296.77,2845.63,31.13,142,18,64.38
2024-04-10,20240410,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1053,16468.40,944.78,15523.62,10809.53,4714.09,30.37,306,29,50.73
2024-04-10,20240410,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1301,17175.70,956.99,16218.71,11414.83,4803.88,29.62,435,30,37.28
2024-04-10,20240410,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2507,34126.70,2587.33,31539.37,22683.11,8856.26,28.08,692,29,45.58
2024-04-10,20240410,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1053,11503.10,810.93,10692.17,7841.15,2851.02,26.66,296,28,36.12
2024-04-10,20240410,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,734,8579.10,563.96,8015.14,5598.52,2416.62,30.15,197,20,40.69
2024-04-10,20240410,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3232,39140.60,2030.72,37109.88,25877.48,11232.40,30.27,1014,31,36.60
2024-04-10,20240410,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1191,14442.20,676.31,13765.89,9895.96,3869.93,28.11,322,27,42.75
2024-04-10,20240410,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,957,11673.70,701.48,10972.22,7646.74,3325.48,30.31,272,20,40.34
2024-04-10,20240410,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,848,11318.00,737.61,10580.39,7779.48,2800.91,26.47,214,20,49.44
2024-04-10,20240410,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,897,11848.20,698.47,11149.73,7815.37,3334.36,29.91,243,19,45.88
2024-04-10,20240410,15,SuperChampion Raanana,Raanana,Central,Supermarket,1164,15168.30,943.47,14224.83,9971.43,4253.40,29.90,276,25,51.54
2024-04-10,20240410,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2505,35469.00,2272.01,33196.99,22916.45,10280.54,30.97,777,25,42.72
2024-04-10,20240410,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2580,34031.10,2218.83,31812.27,22624.23,9188.04,28.88,697,27,45.64
2024-04-10,20240410,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1664,19733.40,1102.85,18630.55,13023.83,5606.72,30.09,492,34,37.87
2024-04-10,20240410,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2658,40984.60,2508.85,38475.75,27227.86,11247.89,29.23,736,31,52.28
2024-04-10,20240410,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2103,30347.00,1514.65,28832.35,19900.84,8931.51,30.98,628,23,45.91
2024-04-10,20240410,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1026,10512.60,515.44,9997.16,6924.83,3072.33,30.73,288,25,34.71
2024-04-10,20240410,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1481,18765.10,993.42,17771.68,12455.80,5315.88,29.91,434,36,40.95
2024-04-10,20240410,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1125,16621.70,1001.06,15620.64,11110.45,4510.19,28.87,347,30,45.02
2024-04-10,20240410,24,SuperChampion Afula,Afula,Northern,Supermarket,991,13465.40,963.81,12501.59,9027.52,3474.07,27.79,263,21,47.53
2024-04-11,20240411,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,595,7269.30,305.72,6963.58,4885.48,2078.10,29.84,172,28,40.49
2024-04-11,20240411,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1043,13206.00,672.80,12533.20,8662.41,3870.79,30.88,285,28,43.98
2024-04-11,20240411,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2810,26846.80,1800.71,25046.09,17964.66,7081.43,28.27,741,27,33.80
2024-04-11,20240411,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1225,14545.50,1071.92,13473.58,9762.25,3711.33,27.55,316,29,42.64
2024-04-11,20240411,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1091,14370.40,1069.42,13300.98,9585.12,3715.86,27.94,312,29,42.63
2024-04-11,20240411,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,871,11832.90,630.08,11202.82,8091.92,3110.90,27.77,236,21,47.47
2024-04-11,20240411,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2287,29986.50,1968.32,28018.18,19466.18,8552.00,30.52,777,25,36.06
2024-04-11,20240411,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,975,12077.10,713.01,11364.09,8015.03,3349.06,29.47,261,23,43.54
2024-04-11,20240411,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1035,12752.90,985.36,11767.54,8320.07,3447.47,29.30,298,25,39.49
2024-04-11,20240411,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,1853,23522.70,1345.93,22176.77,15921.41,6255.36,28.21,486,21,45.63
2024-04-11,20240411,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1144,17838.40,1382.61,16455.79,11753.85,4701.94,28.57,310,28,53.08
2024-04-11,20240411,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,938,11484.80,606.57,10878.23,7644.49,3233.74,29.73,269,22,40.44
2024-04-11,20240411,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,884,11476.00,694.17,10781.83,7778.04,3003.79,27.86,231,23,46.67
2024-04-11,20240411,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1074,14539.20,687.46,13851.74,9657.25,4194.49,30.28,320,27,43.29
2024-04-11,20240411,15,SuperChampion Raanana,Raanana,Central,Supermarket,1504,19924.40,1323.81,18600.59,13241.29,5359.30,28.81,449,34,41.43
2024-04-11,20240411,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2337,31526.50,1468.87,30057.63,21744.33,8313.30,27.66,663,27,45.34
2024-04-11,20240411,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2224,33435.30,1679.74,31755.56,21929.41,9826.15,30.94,646,28,49.16
2024-04-11,20240411,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,815,12070.40,786.87,11283.53,7864.60,3418.93,30.30,223,21,50.60
2024-04-11,20240411,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,2602,34236.80,2392.44,31844.36,22464.62,9379.74,29.45,794,28,40.11
2024-04-11,20240411,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,2456,31526.10,2093.88,29432.22,20949.69,8482.53,28.82,655,28,44.93
2024-04-11,20240411,21,SuperChampion Eilat,Eilat,Southern,Supermarket,997,12457.90,863.33,11594.57,8257.67,3336.90,28.78,292,27,39.71
2024-04-11,20240411,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1049,14647.10,841.57,13805.53,9760.56,4044.97,29.30,328,28,42.09
2024-04-11,20240411,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1123,14212.20,824.55,13387.65,9238.76,4148.89,30.99,299,25,44.77
2024-04-11,20240411,24,SuperChampion Afula,Afula,Northern,Supermarket,1010,11468.90,702.32,10766.58,7729.64,3036.94,28.21,277,24,38.87
2024-04-12,20240412,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,859,10859.50,554.55,10304.95,7020.68,3284.27,31.87,247,30,41.72
2024-04-12,20240412,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1862,25146.10,1477.91,23668.19,16972.00,6696.19,28.29,573,24,41.31
2024-04-12,20240412,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,3502,57860.40,3710.56,54149.84,38080.54,16069.30,29.68,921,25,58.79
2024-04-12,20240412,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1649,24158.30,1388.28,22770.02,15932.75,6837.27,30.03,489,25,46.56
2024-04-12,20240412,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1767,22550.20,1643.36,20906.84,14812.03,6094.81,29.15,480,27,43.56
2024-04-12,20240412,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1838,24672.60,1183.03,23489.57,16440.43,7049.14,30.01,453,27,51.85
2024-04-12,20240412,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,4191,49081.50,2779.66,46301.84,33668.01,12633.83,27.29,1234,23,37.52
2024-04-12,20240412,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1596,23028.40,1056.46,21971.94,15160.24,6811.70,31.00,479,25,45.87
2024-04-12,20240412,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1487,21953.90,1321.77,20632.13,14332.79,6299.34,30.53,447,21,46.16
2024-04-12,20240412,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,5237,66601.80,4765.98,61835.82,44050.67,17785.15,28.76,1502,33,41.17
2024-04-12,20240412,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,2186,25509.20,1137.63,24371.57,17347.16,7024.41,28.82,599,30,40.69
2024-04-12,20240412,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,2387,30870.60,1471.80,29398.80,21022.95,8375.85,28.49,713,33,41.23
2024-04-12,20240412,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,1248,15552.80,989.51,14563.29,10324.24,4239.05,29.11,402,19,36.23
2024-04-12,20240412,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1926,25737.50,1626.38,24111.12,16952.95,7158.17,29.69,538,28,44.82
2024-04-12,20240412,15,SuperChampion Raanana,Raanana,Central,Supermarket,1735,20508.30,1419.22,19089.08,13925.68,5163.40,27.05,515,25,37.07
2024-04-12,20240412,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,3508,57409.00,3577.76,53831.24,37535.54,16295.70,30.27,996,26,54.05
2024-04-12,20240412,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,4039,49785.60,2576.91,47208.69,32297.63,14911.06,31.59,1228,27,38.44
2024-04-12,20240412,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1810,21471.60,1502.53,19969.07,14421.86,5547.21,27.78,542,25,36.84
2024-04-12,20240412,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,3783,40802.90,2109.82,38693.08,27580.55,11112.53,28.72,1071,24,36.13
2024-04-12,20240412,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,4039,59611.20,3852.95,55758.25,40228.46,15529.79,27.85,1129,28,49.39
2024-04-12,20240412,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1773,19097.40,1227.69,17869.71,12700.26,5169.45,28.93,533,26,33.53
2024-04-12,20240412,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,2089,28537.70,1410.74,27126.96,18706.70,8420.26,31.04,669,33,40.55
2024-04-12,20240412,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1750,20628.00,1390.62,19237.38,13872.54,5364.84,27.89,594,26,32.39
2024-04-12,20240412,24,SuperChampion Afula,Afula,Northern,Supermarket,1407,15722.10,796.12,14925.98,10214.90,4711.08,31.56,396,23,37.69
2024-04-13,20240413,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,191,2986.10,169.01,2817.09,1964.48,852.61,30.27,63,24,44.72
2024-04-13,20240413,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,527,6069.50,416.50,5653.00,4038.11,1614.89,28.57,154,25,36.71
2024-04-13,20240413,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,1144,11584.50,763.35,10821.15,7760.06,3061.09,28.29,330,28,32.79
2024-04-13,20240413,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,480,6916.40,385.86,6530.54,4634.95,1895.59,29.03,150,27,43.54
2024-04-13,20240413,21,SuperChampion Eilat,Eilat,Southern,Supermarket,519,6471.50,303.95,6167.55,4273.60,1893.95,30.71,148,27,41.67
2024-04-13,20240413,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,356,4863.00,274.52,4588.48,3163.58,1424.90,31.05,92,21,49.87
2024-04-14,20240414,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,671,8781.00,566.90,8214.10,5874.68,2339.42,28.48,193,32,42.56
2024-04-14,20240414,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1196,18494.10,1163.65,17330.45,12091.55,5238.90,30.23,351,31,49.37
2024-04-14,20240414,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2233,38228.30,2453.15,35775.15,25109.09,10666.06,29.81,541,23,66.13
2024-04-14,20240414,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1462,16801.40,1092.45,15708.95,11333.52,4375.43,27.85,446,26,35.22
2024-04-14,20240414,5,SuperChampion Holon,Holon,Tel Aviv,Supermarket,1064,14719.70,863.09,13856.61,9591.67,4264.94,30.78,323,22,42.90
2024-04-14,20240414,6,SuperChampion Bat Yam,Bat Yam,Tel Aviv,Supermarket,1495,20895.90,979.45,19916.45,13961.73,5954.72,29.90,391,34,50.94
2024-04-14,20240414,7,SuperChampion Malha,Jerusalem,Jerusalem,Hypermarket,2475,40126.90,3034.62,37092.28,26905.57,10186.71,27.46,710,24,52.24
2024-04-14,20240414,8,SuperChampion Talpiot,Jerusalem,Jerusalem,Supermarket,1413,19415.40,997.93,18417.47,12835.94,5581.53,30.31,435,30,42.34
2024-04-14,20240414,9,SuperChampion Givat Shaul,Jerusalem,Jerusalem,Supermarket,1172,14399.40,962.93,13436.47,9566.93,3869.54,28.80,318,25,42.25
2024-04-14,20240414,10,SuperChampion Grand Canyon,Haifa,Haifa,Hypermarket,3204,43764.40,2415.93,41348.47,28447.39,12901.08,31.20,953,29,43.39
2024-04-14,20240414,11,SuperChampion Hadar,Haifa,Haifa,Supermarket,1125,12832.50,790.45,12042.05,8588.18,3453.87,28.68,276,25,43.63
2024-04-14,20240414,12,SuperChampion Krayot,Kiryat Bialik,Haifa,Supermarket,1212,14069.70,968.26,13101.44,9391.92,3709.52,28.31,344,24,38.09
2024-04-14,20240414,13,SuperChampion Ir Yamim,Netanya,Central,Supermarket,961,14515.30,661.45,13853.85,9455.81,4398.04,31.75,314,24,44.12
2024-04-14,20240414,14,SuperChampion Kfar Saba,Kfar Saba,Central,Supermarket,1221,18981.10,1128.02,17853.08,12966.26,4886.82,27.37,375,26,47.61
2024-04-14,20240414,15,SuperChampion Raanana,Raanana,Central,Supermarket,1163,13151.10,758.96,12392.14,8801.13,3591.01,28.98,389,25,31.86
2024-04-14,20240414,16,SuperChampion Petah Tikva,Petah Tikva,Central,Hypermarket,2938,43225.10,3123.99,40101.11,28212.38,11888.73,29.65,878,28,45.67
2024-04-14,20240414,17,SuperChampion Rishon LeZion,Rishon LeZion,Central,Hypermarket,2794,41579.20,2702.37,38876.83,27355.50,11521.33,29.64,772,24,50.36
2024-04-14,20240414,18,SuperChampion Rehovot,Rehovot,Central,Supermarket,1282,19116.40,1265.17,17851.23,12738.78,5112.45,28.64,354,29,50.43
2024-04-14,20240414,19,SuperChampion Ashdod,Ashdod,Southern,Hypermarket,3055,38400.10,2581.67,35818.43,24651.60,11166.83,31.18,872,27,41.08
2024-04-14,20240414,20,SuperChampion Beer Sheva,Beer Sheva,Southern,Hypermarket,3020,41763.10,2771.08,38992.02,27540.55,11451.47,29.37,936,28,41.66
2024-04-14,20240414,21,SuperChampion Eilat,Eilat,Southern,Supermarket,1419,16601.90,774.53,15827.37,11054.76,4772.61,30.15,402,26,39.37
2024-04-14,20240414,22,SuperChampion Nazareth,Nazareth,Northern,Supermarket,1157,16055.00,925.69,15129.31,10493.03,4636.28,30.64,335,28,45.16
2024-04-14,20240414,23,SuperChampion Tiberias,Tiberias,Northern,Supermarket,1313,17702.20,1098.01,16604.19,11681.67,4922.52,29.65,422,30,39.35
2024-04-14,20240414,24,SuperChampion Afula,Afula,Northern,Supermarket,1402,20464.70,1221.62,19243.08,13488.58,5754.50,29.90,370,32,52.01
2024-04-15,20240415,1,SuperChampion Dizengoff,Tel Aviv,Tel Aviv,Express,629,7170.70,411.25,6759.45,4667.06,2092.39,30.96,179,32,37.76
2024-04-15,20240415,2,SuperChampion Ramat Aviv,Tel Aviv,Tel Aviv,Supermarket,1192,16801.20,1224.67,15576.53,11242.80,4333.73,27.82,338,31,46.08
2024-04-15,20240415,3,SuperChampion Ayalon,Ramat Gan,Tel Aviv,Hypermarket,2037,24589.60,1561.56,23028.04,16246.68,6781.36,29.45,578,23,39.84
2024-04-15,20240415,4,SuperChampion Givatayim,Givatayim,Tel Aviv,Supermarket,1003,14577.00,853.89,13723.11,9617.65,4105.46,29.92,290,27,47.32
